Wafer ID,Lot Number,Fab ID,Process Code,Wafer Orientation,Wafer Polish Date,Wafer Clean Level,Wafer Edge Exclusion (mm),Die ID,Die Center X (mm),Die Center Y (mm),Die Rotation (deg),Test Date,Test Program ID,Tester ID,Probe Card ID,Ambient Temperature (°C),Ambient Humidity (%),Chamber Temperature (°C),Chamber Pressure (Torr),Threshold Voltage (V),On-Resistance (mΩ),Off-State Leakage (nA),Source-Drain Leakage (A),Gate-Drain Capacitance (pF),Param Pass/Fail,Test Result,Defect Radius (mm),Defect Angle (deg),Sector ID,Neighbor Fail Count,Local Defect Density (defects/cm²),Process Step ID,Chemical Lot ID,Cleanroom Class,Die Width (mm),Die Height (mm),Wafer Diameter (mm)
abcf0683,L93810,F2,N7,Notch,2025-07-08,RCA,2.0,D274,132.0,-11.0,0.09114381611097122,2025-07-25,TPR-864,T-B4,PC-2922,22.163582783448533,43.07203665075517,202.9764303016902,5.064639519371742,0.6194266113969248,131.6567009964205,3.696847754602485,1.1233548904688318e-09,0.11904149562384402,False,Fail,132.45754036671525,355.23635830927384,12,5,0.2,LITH,CL820,ISO5,10.0,10.0,300.0
abcf0683,L93810,F2,N7,Notch,2025-07-08,RCA,2.0,D275,143.0,-11.0,0.1807145267995064,2025-07-13,TPR-239,T-C2,PC-8846,23.697966937215412,41.26656957405116,203.33143641256572,5.096740278721703,0.6618165401775374,119.1548141476788,1.9525156629719451,1.0230065047193166e-08,0.10984617349172177,False,Fail,143.42245291445826,355.6012946450045,12,4,0.16,LITH,CL399,ISO5,10.0,10.0,300.0
abcf0683,L93810,F2,N7,Notch,2025-07-08,RCA,2.0,D276,-143.0,0.0,-0.10636954316797176,2025-07-28,TPR-984,T-B1,PC-4974,24.280719100901788,43.90248482184673,202.54187662508974,4.998846490763444,0.6951158361025572,96.18734644754133,2.833550252247702,9.60095991879725e-10,0.111119947137275,True,Pass,143.0,180.0,7,2,0.08,LITH,CL396,ISO5,10.0,10.0,300.0
abcf0683,L93810,F2,N7,Notch,2025-07-08,RCA,2.0,D277,-132.0,0.0,-0.1820089030479506,2025-07-29,TPR-171,T-A4,PC-4350,22.936109617554145,51.371394294074705,195.6481316285446,4.734021795511884,0.66950136343749,108.17550065227803,1.9678093865993402,9.049629303686859e-10,0.1260758978497764,True,Pass,132.0,180.0,7,3,0.12,LITH,CL686,ISO5,10.0,10.0,300.0
abcf0683,L93810,F2,N7,Notch,2025-07-08,RCA,2.0,D278,-121.0,0.0,0.004526237022230095,2025-07-31,TPR-382,T-B1,PC-7498,23.310096744105053,58.24897592591284,200.43255395393646,5.145557230062038,0.6643931519010524,122.46685232018493,2.0812081920148175,1.6091988240117417e-09,0.13493095436148914,False,Fail,121.0,180.0,7,4,0.16,LITH,CL373,ISO5,10.0,10.0,300.0
abcf0683,L93810,F2,N7,Notch,2025-07-08,RCA,2.0,D279,-110.0,0.0,0.37500494223460856,2025-07-27,TPR-891,T-B1,PC-4921,23.123554041385688,50.7443776738868,195.50279880215456,4.989408267267394,0.605352297410099,125.50919816489669,1.5372673670649817,2.7375076788279455e-09,0.11927364267880075,False,Fail,110.0,180.0,7,5,0.2,LITH,CL978,ISO5,10.0,10.0,300.0
abcf0683,L93810,F2,N7,Notch,2025-07-08,RCA,2.0,D280,-99.0,0.0,0.351131626822206,2025-07-14,TPR-908,T-B5,PC-6269,23.052826976961235,52.51979113398161,198.33701669614243,5.23234695800294,0.6616286539596988,112.15221018199601,5.073059068011897,1.157708135563694e-09,0.12332586889018682,False,Fail,99.0,180.0,7,4,0.16,LITH,CL626,ISO5,10.0,10.0,300.0
abcf0683,L93810,F2,N7,Notch,2025-07-08,RCA,2.0,D281,-88.0,0.0,-0.45652493798720806,2025-07-18,TPR-974,T-B2,PC-5637,23.33686899748848,44.03734503219082,210.7673396358544,4.858452244104012,0.6599815252951525,118.05021030894201,4.616237444394833,3.8065091779057436e-10,0.10621944273485753,True,Pass,88.0,180.0,7,1,0.04,LITH,CL795,ISO5,10.0,10.0,300.0
abcf0683,L93810,F2,N7,Notch,2025-07-08,RCA,2.0,D282,-77.0,0.0,-0.3185015904034759,2025-07-24,TPR-524,T-B1,PC-7236,24.213742641842252,56.011672413477,200.4784768879813,4.679545054529801,0.6502627908467261,127.89367723896893,3.607416192560282,8.212468448849478e-10,0.11740484198183174,True,Pass,77.0,180.0,7,3,0.12,LITH,CL934,ISO5,10.0,10.0,300.0
abcf0683,L93810,F2,N7,Notch,2025-07-08,RCA,2.0,D283,-66.0,0.0,-0.263255128895604,2025-07-24,TPR-448,T-B2,PC-8639,24.41869333774376,52.35577817011166,194.06236712006412,4.993194799463385,0.6230299562549622,117.85721512474898,7.422172786827168,7.129966856887813e-09,0.13004725318977972,False,Fail,66.0,180.0,7,2,0.08,LITH,CL197,ISO5,10.0,10.0,300.0
abcf0683,L93810,F2,N7,Notch,2025-07-08,RCA,2.0,D284,-55.0,0.0,-0.2506124241677882,2025-07-18,TPR-906,T-A3,PC-9743,23.332030387479925,57.2827365838545,200.90167670331957,5.259190537656853,0.6621276697557255,115.44519550573762,2.4645710089415043,1.9786757002249724e-09,0.1317321572093007,False,Fail,55.0,180.0,7,5,0.2,LITH,CL238,ISO5,10.0,10.0,300.0
abcf0683,L93810,F2,N7,Notch,2025-07-08,RCA,2.0,D285,-44.0,0.0,0.07123265174277271,2025-07-26,TPR-619,T-A3,PC-6886,24.452530107032235,58.976862140115685,193.24102036968344,5.03218842732321,0.6731857816664993,109.09553959500371,12.615570559113511,3.11554905821097e-09,0.13352984652428146,False,Fail,44.0,180.0,7,4,0.16,LITH,CL868,ISO5,10.0,10.0,300.0
abcf0683,L93810,F2,N7,Notch,2025-07-08,RCA,2.0,D286,-33.0,0.0,-0.08373757429680773,2025-07-20,TPR-373,T-A2,PC-6053,23.51778823849231,46.95801551513185,194.00494803742495,4.960066040165429,0.6411291212246502,129.08393540850497,2.426842566450719,1.4320479311119505e-09,0.11976655900238706,False,Fail,33.0,180.0,7,5,0.2,LITH,CL904,ISO5,10.0,10.0,300.0
abcf0683,L93810,F2,N7,Notch,2025-07-08,RCA,2.0,D287,-22.0,0.0,-0.450745880072406,2025-07-29,TPR-940,T-A3,PC-5285,24.376845513350542,41.811581170708784,194.79438432025606,4.825930596468513,0.6663160681589427,89.36217679760847,3.1428611715060626,1.020787474470206e-09,0.1122736139288583,False,Fail,22.0,180.0,7,3,0.12,LITH,CL521,ISO5,10.0,10.0,300.0
abcf0683,L93810,F2,N7,Notch,2025-07-08,RCA,2.0,D288,-11.0,0.0,-0.1263858615404284,2025-07-08,TPR-102,T-B2,PC-6892,23.453350675173255,44.51857915833565,197.7784527390216,5.351553293336164,0.6186210800573795,138.86188109198866,2.2259372358765606,9.91084611820565e-09,0.12148269806656332,False,Fail,11.0,180.0,7,4,0.16,LITH,CL160,ISO5,10.0,10.0,300.0
abcf0683,L93810,F2,N7,Notch,2025-07-08,RCA,2.0,D289,0.0,0.0,0.023752948717637223,2025-07-16,TPR-389,T-C4,PC-9401,23.565528913023073,48.75683131351674,204.684844977946,4.7940794810230445,0.6935737093832486,100.15859148552303,3.278786414300265,1.545958367981523e-09,0.1281079189237446,False,Fail,0.0,0.0,1,5,0.2,LITH,CL383,ISO5,10.0,10.0,300.0
abcf0683,L93810,F2,N7,Notch,2025-07-08,RCA,2.0,D290,11.0,0.0,-0.39832809709628403,2025-07-08,TPR-843,T-B5,PC-9147,23.68273723632142,58.91387303648946,202.8919909900842,4.854921148474352,0.6675187548566254,120.13357713031763,4.143174198476378,1.2075460715980175e-09,0.13802615308839594,False,Fail,11.0,0.0,1,5,0.2,LITH,CL987,ISO5,10.0,10.0,300.0
abcf0683,L93810,F2,N7,Notch,2025-07-08,RCA,2.0,D291,22.0,0.0,0.3334585537885597,2025-07-09,TPR-405,T-A1,PC-8635,25.089426839683767,47.56619644746831,202.61497664123664,5.114006839216804,0.6540134230033604,122.76959555653383,2.6507174528158104,6.2065600140866246e-09,0.11655841728800843,False,Fail,22.0,0.0,1,4,0.16,LITH,CL771,ISO5,10.0,10.0,300.0
abcf0683,L93810,F2,N7,Notch,2025-07-08,RCA,2.0,D292,33.0,0.0,-0.44803813353489574,2025-07-14,TPR-957,T-A3,PC-2615,23.925642787422394,55.4154642733074,194.50537717204728,4.628795862022642,0.6568036747963437,123.63010586892906,6.665018833161055,9.290773433669032e-10,0.13928539157239578,True,Pass,33.0,0.0,1,3,0.12,LITH,CL229,ISO5,10.0,10.0,300.0
abcf0683,L93810,F2,N7,Notch,2025-07-08,RCA,2.0,D293,44.0,0.0,0.4248418690180621,2025-07-16,TPR-701,T-A2,PC-8692,23.146367735024267,50.809533843415096,197.29342822282175,5.254918133076268,0.638206843657942,142.77432312886154,3.0419598555387988,1.0000544968310254e-09,0.12309414066073832,False,Fail,44.0,0.0,1,4,0.16,LITH,CL818,ISO5,10.0,10.0,300.0
abcf0683,L93810,F2,N7,Notch,2025-07-08,RCA,2.0,D294,55.0,0.0,-0.4008868584201245,2025-07-01,TPR-693,T-C5,PC-6246,23.98449893513793,43.65617540861953,201.36000553441593,5.1248386228434715,0.6761106943155464,104.19661539748448,3.1422297889089053,1.9408448170036748e-09,0.1199799373342775,False,Fail,55.0,0.0,1,4,0.16,LITH,CL986,ISO5,10.0,10.0,300.0
abcf0683,L93810,F2,N7,Notch,2025-07-08,RCA,2.0,D295,66.0,0.0,0.34357495159775275,2025-07-13,TPR-775,T-C4,PC-4328,23.31908373145783,46.414682379069035,196.85840007305794,5.179846214362222,0.6555453809107428,131.4148307728925,1.7192408504414523,1.8349618733135165e-09,0.11923556128741783,False,Fail,66.0,0.0,1,5,0.2,LITH,CL235,ISO5,10.0,10.0,300.0
abcf0683,L93810,F2,N7,Notch,2025-07-08,RCA,2.0,D296,77.0,0.0,0.4026531439276171,2025-07-11,TPR-601,T-A3,PC-7073,23.255124908549394,53.063837700456375,198.60816779849452,5.111623402389931,0.6737583571846449,115.73397253637526,3.33459767679152,2.367729928002338e-09,0.1255339047752981,False,Fail,77.0,0.0,1,4,0.16,LITH,CL355,ISO5,10.0,10.0,300.0
abcf0683,L93810,F2,N7,Notch,2025-07-08,RCA,2.0,D297,88.0,0.0,0.4795706805865927,2025-07-22,TPR-986,T-A3,PC-6126,23.954300679946055,53.45706789369787,202.20679346264976,4.967775296508726,0.6800272824256983,129.27747338788507,2.565292233171865,1.5525014670844287e-08,0.11609954799119468,False,Fail,88.0,0.0,1,5,0.2,LITH,CL249,ISO5,10.0,10.0,300.0
abcf0683,L93810,F2,N7,Notch,2025-07-08,RCA,2.0,D298,99.0,0.0,0.30202588027359356,2025-07-22,TPR-252,T-A1,PC-7781,23.515542793885576,48.695194936180926,198.2561365939935,4.787370257968916,0.6508816463431756,112.49997289542674,2.0060968954887524,2.6028821507452797e-09,0.1257087033196292,False,Fail,99.0,0.0,1,2,0.08,LITH,CL828,ISO5,10.0,10.0,300.0
abcf0683,L93810,F2,N7,Notch,2025-07-08,RCA,2.0,D299,110.0,0.0,0.2794775407713289,2025-07-26,TPR-557,T-A4,PC-1749,23.639287957255902,44.57291205324229,201.13029794551014,4.9719849117550075,0.6458298948796256,116.93880010313028,1.8488217699199285,1.7392945423625488e-10,0.14302585600231868,True,Pass,110.0,0.0,1,4,0.16,LITH,CL429,ISO5,10.0,10.0,300.0
abcf0683,L93810,F2,N7,Notch,2025-07-08,RCA,2.0,D300,121.0,0.0,0.14248327599554766,2025-07-13,TPR-651,T-C5,PC-4625,23.506992610932645,54.43813559025352,207.96364228009784,4.804952737649473,0.6164775319000292,111.09973945895126,10.340017299007275,2.5755868064387234e-09,0.12069018484235268,False,Fail,121.0,0.0,1,4,0.16,LITH,CL948,ISO5,10.0,10.0,300.0
abcf0683,L93810,F2,N7,Notch,2025-07-08,RCA,2.0,D301,132.0,0.0,0.278996354578129,2025-07-24,TPR-595,T-B1,PC-3390,23.668291563302716,43.37746083225429,199.140706005065,5.097231062015276,0.6611261274838192,115.65301235445936,2.390798011353887,1.9519694487504966e-09,0.11408740798650377,False,Fail,132.0,0.0,1,5,0.2,LITH,CL353,ISO5,10.0,10.0,300.0
abcf0683,L93810,F2,N7,Notch,2025-07-08,RCA,2.0,D302,143.0,0.0,-0.3654477915868529,2025-07-06,TPR-453,T-A4,PC-1265,23.712482948718076,58.73339383730253,205.89668904859604,5.16135596610962,0.686884731643028,115.06781870431033,1.317527598159633,1.968894031742187e-09,0.12427134119382989,False,Fail,143.0,0.0,1,4,0.16,LITH,CL879,ISO5,10.0,10.0,300.0
abcf0683,L93810,F2,N7,Notch,2025-07-08,RCA,2.0,D303,-143.0,11.0,0.0360680359476373,2025-07-27,TPR-440,T-C5,PC-5272,22.53151653364729,43.758071580729535,202.79685033653678,5.2953617262396415,0.6704959249740695,120.133782914944,1.880465966790311,2.221340651861321e-09,0.1088778725651102,False,Fail,143.42245291445826,175.6012946450045,6,2,0.08,LITH,CL963,ISO5,10.0,10.0,300.0
abcf0683,L93810,F2,N7,Notch,2025-07-08,RCA,2.0,D304,-132.0,11.0,0.01422287019041446,2025-07-15,TPR-665,T-A5,PC-7841,23.833286334304766,42.14624725665041,192.66379003256617,5.0743535281105725,0.6600854449342238,122.61421999433298,2.6668068141793193,1.8472852344043008e-09,0.12759074203783713,False,Fail,132.45754036671525,175.23635830927378,6,4,0.16,LITH,CL792,ISO5,10.0,10.0,300.0
abcf0683,L93810,F2,N7,Notch,2025-07-08,RCA,2.0,D305,-121.0,11.0,0.35757214412255756,2025-07-30,TPR-881,T-C2,PC-5836,23.00899029008485,49.95295404730758,194.48931485368237,5.184915071319037,0.6685496153480762,122.79244182002485,3.5378292120276704,1.7034361354194276e-09,0.11322324387003292,False,Fail,121.49897118905987,174.80557109226515,6,5,0.2,LITH,CL502,ISO5,10.0,10.0,300.0
abcf0683,L93810,F2,N7,Notch,2025-07-08,RCA,2.0,D306,-110.0,11.0,-0.037200634406484134,2025-07-05,TPR-656,T-C2,PC-3497,22.778850432220295,50.39099196219388,195.8320205846505,4.940571052553971,0.6572666459787255,120.55940302685124,3.535926185821617,3.26203649046119e-09,0.11565018722853025,False,Fail,110.54863183232979,174.2894068625003,6,5,0.2,LITH,CL601,ISO5,10.0,10.0,300.0
abcf0683,L93810,F2,N7,Notch,2025-07-08,RCA,2.0,D307,-99.0,11.0,-0.11491050389964652,2025-07-20,TPR-486,T-B4,PC-4214,23.470794378070657,50.16385829556489,195.7258254153361,4.904344572398361,0.6409914328545231,123.66332380140669,3.810358058949071,1.0780874409146325e-09,0.10428893005825188,False,Fail,99.60923651951158,173.65980825409008,6,3,0.12,LITH,CL245,ISO5,10.0,10.0,300.0
abcf0683,L93810,F2,N7,Notch,2025-07-08,RCA,2.0,D308,-88.0,11.0,0.1395632712371101,2025-07-18,TPR-566,T-A5,PC-6404,23.541990501657228,48.73334978677679,199.54855126946592,5.09473437816336,0.6808903281906216,124.04986608950328,1.9707410838674873,7.221791678242873e-10,0.11115723254135432,True,Pass,88.68483523128404,172.8749836510982,6,3,0.12,LITH,CL691,ISO5,10.0,10.0,300.0
abcf0683,L93810,F2,N7,Notch,2025-07-08,RCA,2.0,D309,-77.0,11.0,-0.23353668249915394,2025-07-01,TPR-429,T-B2,PC-4768,23.153246917713858,59.89629785659217,203.0732202404091,4.922705425456618,0.6599562002329002,117.29603863278552,3.200429949839279,3.73017454458972e-08,0.11281229892705869,False,Fail,77.78174593052023,171.86989764584405,6,1,0.04,LITH,CL747,ISO5,10.0,10.0,300.0
abcf0683,L93810,F2,N7,Notch,2025-07-08,RCA,2.0,D310,-66.0,11.0,-0.36023158904604313,2025-07-30,TPR-990,T-C4,PC-7223,23.915515928833987,49.72561225341164,206.2757920835236,5.053837157765532,0.6531506401741911,132.57781140155876,1.768763272947865,9.344825601710633e-10,0.12604365924553093,True,Pass,66.91038783328041,170.53767779197437,6,3,0.12,LITH,CL375,ISO5,10.0,10.0,300.0
abcf0683,L93810,F2,N7,Notch,2025-07-08,RCA,2.0,D311,-55.0,11.0,-0.0221227259762542,2025-07-13,TPR-293,T-A1,PC-5026,22.828912416814546,49.55893161479662,201.54087544362542,4.787761562132916,0.6117252382935295,120.1171184160791,1.967486336782774,1.959952867389667e-09,0.14755590383316972,False,Fail,56.089214649520635,168.69006752597977,6,3,0.12,LITH,CL742,ISO5,10.0,10.0,300.0
abcf0683,L93810,F2,N7,Notch,2025-07-08,RCA,2.0,D312,-44.0,11.0,-0.08311063140511499,2025-07-19,TPR-814,T-C3,PC-9180,23.29652812561372,48.435321254291225,197.77160221973395,4.82367446350474,0.6082880133019428,125.16698557252164,1.7109967154855756,4.104627543447633e-10,0.114768533317786,True,Pass,45.35416188179427,165.9637565320735,6,4,0.16,LITH,CL524,ISO5,10.0,10.0,300.0
abcf0683,L93810,F2,N7,Notch,2025-07-08,RCA,2.0,D313,-33.0,11.0,-0.2674300594711263,2025-07-19,TPR-344,T-A5,PC-6530,23.2075629325335,41.33651509402926,189.58879378185063,5.127081860203658,0.6350722861066198,134.6993755632872,1.4917602989753382,2.0451926328134054e-09,0.09466893576412688,False,Fail,34.785054261852174,161.56505117707798,6,3,0.12,LITH,CL484,ISO5,10.0,10.0,300.0
abcf0683,L93810,F2,N7,Notch,2025-07-08,RCA,2.0,D314,-22.0,11.0,-0.132488189884872,2025-07-22,TPR-685,T-C5,PC-5216,23.47670636483033,51.85913262299232,200.35294787708668,5.17733801508122,0.6235701236253317,129.9967228781482,4.625751627088987,7.293902392537331e-10,0.13085912926728963,True,Pass,24.596747752497688,153.43494882292202,6,3,0.12,LITH,CL562,ISO5,10.0,10.0,300.0
abcf0683,L93810,F2,N7,Notch,2025-07-08,RCA,2.0,D315,-11.0,11.0,-0.1336075501737526,2025-07-01,TPR-492,T-C5,PC-9005,23.63943214232362,44.55935544446365,200.12885096847495,4.802868766206664,0.6728022015111129,104.47493027351786,3.8462340214868194,1.2050071694133178e-09,0.10729010585516208,False,Fail,15.556349186104045,135.0,5,4,0.16,LITH,CL177,ISO5,10.0,10.0,300.0
abcf0683,L93810,F2,N7,Notch,2025-07-08,RCA,2.0,D316,0.0,11.0,-0.17250443558745454,2025-07-03,TPR-339,T-A4,PC-9037,22.996053525188227,52.752179604581,200.9146437676948,5.134122862101284,0.6425386004183852,119.66395616284477,4.385281217614276,5.1009536773961174e-09,0.1357456489101164,False,Fail,11.0,90.0,4,4,0.16,LITH,CL748,ISO5,10.0,10.0,300.0
abcf0683,L93810,F2,N7,Notch,2025-07-08,RCA,2.0,D317,11.0,11.0,-0.12053592027307103,2025-07-21,TPR-976,T-B1,PC-8550,23.862141338728115,41.01666923896954,210.53120148851667,4.893452865392945,0.6932629725410506,120.84666594215471,2.7923941881074192,3.0538559957950906e-09,0.10819637876107009,False,Fail,15.556349186104045,45.0,2,4,0.16,LITH,CL913,ISO5,10.0,10.0,300.0
abcf0683,L93810,F2,N7,Notch,2025-07-08,RCA,2.0,D318,22.0,11.0,0.1857433454559454,2025-07-14,TPR-894,T-C4,PC-3756,23.53150118416735,59.62774202506003,206.20298273096537,5.003301035240062,0.6567776213082429,128.345275624071,4.010973071552019,3.286709065563929e-09,0.12330958513423222,False,Fail,24.596747752497688,26.565051177077976,1,3,0.12,LITH,CL887,ISO5,10.0,10.0,300.0
abcf0683,L93810,F2,N7,Notch,2025-07-08,RCA,2.0,D319,33.0,11.0,-0.2031235254287147,2025-07-05,TPR-520,T-B3,PC-6770,22.554026873344046,49.380101580253445,203.92530459124993,5.283388883158129,0.6635440915903529,128.43939732122297,1.1056526953837649,2.959748071996652e-10,0.11760052602279658,True,Pass,34.785054261852174,18.434948822922024,1,3,0.12,LITH,CL195,ISO5,10.0,10.0,300.0
abcf0683,L93810,F2,N7,Notch,2025-07-08,RCA,2.0,D320,44.0,11.0,0.4488579267153404,2025-07-28,TPR-144,T-C1,PC-3773,22.520704279801485,57.93510743181397,195.189614349642,5.1614974468045896,0.6194047323328232,118.09924381953476,4.103982503660276,1.0895058338042142e-08,0.13551287504117585,False,Fail,45.35416188179427,14.036243467926454,1,3,0.12,LITH,CL512,ISO5,10.0,10.0,300.0
abcf0683,L93810,F2,N7,Notch,2025-07-08,RCA,2.0,D321,55.0,11.0,0.4163480195381779,2025-07-15,TPR-425,T-B1,PC-3293,23.493840353535344,49.5112234646587,197.4350262540163,5.159174397604438,0.6652507920469487,118.11415425528646,2.9696280879859778,5.63823226255849e-10,0.11723701715710214,True,Pass,56.089214649520635,11.30993247402023,1,4,0.16,LITH,CL627,ISO5,10.0,10.0,300.0
abcf0683,L93810,F2,N7,Notch,2025-07-08,RCA,2.0,D322,66.0,11.0,-0.019089571699921426,2025-07-06,TPR-862,T-B2,PC-9954,23.389516341106823,41.20661637148444,199.5257769653575,5.381758071691394,0.6588157833893132,110.3019926626371,3.711162340571312,8.50110734157279e-09,0.10623936934354739,False,Fail,66.91038783328041,9.462322208025626,1,4,0.16,LITH,CL867,ISO5,10.0,10.0,300.0
abcf0683,L93810,F2,N7,Notch,2025-07-08,RCA,2.0,D323,77.0,11.0,-0.1716387949953112,2025-07-02,TPR-584,T-C1,PC-9000,23.448289943212682,56.44427092187614,196.12296437994823,4.85922413179004,0.6823336915898556,113.08233140898355,3.283721715117417,5.141029533914831e-09,0.12445595489208741,False,Fail,77.78174593052023,8.130102354155952,1,5,0.2,LITH,CL384,ISO5,10.0,10.0,300.0
abcf0683,L93810,F2,N7,Notch,2025-07-08,RCA,2.0,D324,88.0,11.0,0.035434789830003144,2025-07-09,TPR-822,T-C3,PC-4015,23.48600877173489,52.96367459334269,202.5023226249256,4.802825005001491,0.6514311277105636,127.49458266364576,1.6589628171799258,3.305727941299218e-09,0.11024512274833384,False,Fail,88.68483523128404,7.125016348901795,1,4,0.16,LITH,CL811,ISO5,10.0,10.0,300.0
abcf0683,L93810,F2,N7,Notch,2025-07-08,RCA,2.0,D325,99.0,11.0,0.34856048877362455,2025-07-13,TPR-930,T-A1,PC-9882,23.61277991975509,55.6351409514789,201.78454424607853,4.855575545954282,0.641944777964339,126.21601241601181,1.2881868804826972,7.962248065628604e-10,0.1296054569744187,True,Pass,99.60923651951158,6.3401917459099195,1,4,0.16,LITH,CL998,ISO5,10.0,10.0,300.0
abcf0683,L93810,F2,N7,Notch,2025-07-08,RCA,2.0,D326,110.0,11.0,0.15258734056010204,2025-07-11,TPR-490,T-B5,PC-1962,23.97382480492415,48.56339727017747,194.55846103472655,4.949099789318677,0.6286663925589401,121.97554006970196,1.922159729562875,2.2338501858262467e-09,0.10069613133172836,False,Fail,110.54863183232979,5.710593137499643,1,3,0.12,LITH,CL477,ISO5,10.0,10.0,300.0
abcf0683,L93810,F2,N7,Notch,2025-07-08,RCA,2.0,D327,121.0,11.0,0.3043918279470774,2025-07-07,TPR-495,T-B2,PC-9584,22.94444754954122,52.7587348849329,205.98408354548062,4.5290898771416215,0.6786386655401746,98.13558309409555,3.565654372167205,1.1161266997407456e-09,0.11831752034127775,False,Fail,121.49897118905987,5.194428907734789,1,4,0.16,LITH,CL565,ISO5,10.0,10.0,300.0
abcf0683,L93810,F2,N7,Notch,2025-07-08,RCA,2.0,D328,132.0,11.0,0.032722276065740186,2025-07-15,TPR-779,T-C4,PC-1554,22.914014203549602,57.12458007593215,200.5115516690443,4.958514352660638,0.6654603122050328,123.23992578062119,3.793640042910028,1.8362324503007386e-09,0.13471843216423957,False,Fail,132.45754036671525,4.7636416907261605,1,5,0.2,LITH,CL599,ISO5,10.0,10.0,300.0
abcf0683,L93810,F2,N7,Notch,2025-07-08,RCA,2.0,D329,143.0,11.0,0.13291762926762074,2025-07-11,TPR-911,T-C4,PC-2217,22.953338071056308,52.621308857437754,191.35464426628874,4.891085853621018,0.6562638615226865,135.7133883047994,1.3567547333953502,1.3930976367055653e-09,0.1256517916867649,False,Fail,143.42245291445826,4.3987053549955135,1,4,0.16,LITH,CL435,ISO5,10.0,10.0,300.0
abcf0683,L93810,F2,N7,Notch,2025-07-08,RCA,2.0,D330,-143.0,22.0,-0.21184438581753828,2025-07-11,TPR-940,T-C2,PC-1794,23.644458333584353,46.953472696718066,199.74328570827515,5.15675195347956,0.6563400813358335,110.01975730358338,1.6691916760580665,2.443133495694192e-10,0.12285667842658198,True,Pass,144.68241081762497,171.25383773744477,6,3,0.12,LITH,CL695,ISO5,10.0,10.0,300.0
abcf0683,L93810,F2,N7,Notch,2025-07-08,RCA,2.0,D331,-132.0,22.0,0.23489316231029078,2025-07-25,TPR-767,T-A1,PC-1104,24.122473689323222,53.250591887324,201.40603227961452,5.070483875802008,0.6847463902021982,124.8033915714292,1.9171345143837777,5.954960079674495e-09,0.1226001351601359,False,Fail,133.82077566656082,170.53767779197437,6,4,0.16,LITH,CL102,ISO5,10.0,10.0,300.0
abcf0683,L93810,F2,N7,Notch,2025-07-08,RCA,2.0,D332,-121.0,22.0,-0.29759540687428165,2025-07-29,TPR-255,T-C4,PC-7756,23.284330280880244,53.43708377228135,204.8639618071787,4.879860674446133,0.6501490928877681,134.80101352956146,2.2637756829977342,1.6874820683397565e-09,0.13513454558213653,False,Fail,122.98373876248843,169.69515353123393,6,5,0.2,LITH,CL989,ISO5,10.0,10.0,300.0
abcf0683,L93810,F2,N7,Notch,2025-07-08,RCA,2.0,D333,-110.0,22.0,0.19479812881849823,2025-07-13,TPR-607,T-A3,PC-3252,22.249150077920174,59.211739250132496,198.3126179843669,5.117992169072581,0.640522293629929,116.12210348706233,1.3417269946285753,1.0489514547320795e-09,0.13845873121783042,False,Fail,112.17842929904127,168.69006752597977,6,3,0.12,LITH,CL892,ISO5,10.0,10.0,300.0
abcf0683,L93810,F2,N7,Notch,2025-07-08,RCA,2.0,D334,-99.0,22.0,0.36071906832589407,2025-07-09,TPR-137,T-A1,PC-4791,22.64800356869481,47.418246430833385,204.13969133723603,5.144652611964754,0.622922526295688,127.88905770109791,1.3125006205766436,9.999106386049869e-10,0.12187965647331013,True,Pass,101.41498903022176,167.47119229084842,6,4,0.16,LITH,CL967,ISO5,10.0,10.0,300.0
abcf0683,L93810,F2,N7,Notch,2025-07-08,RCA,2.0,D335,-88.0,22.0,-0.36789716269845607,2025-07-25,TPR-229,T-A1,PC-2113,23.083481638601995,48.501635350282626,200.9357099338511,4.846290842041718,0.651024798996991,117.61563428646228,1.7873820092001382,2.582821699933645e-09,0.12777709312341806,False,Fail,90.70832376358854,165.9637565320735,6,1,0.04,LITH,CL850,ISO5,10.0,10.0,300.0
abcf0683,L93810,F2,N7,Notch,2025-07-08,RCA,2.0,D336,-77.0,22.0,0.1143797405419198,2025-07-31,TPR-614,T-B3,PC-3474,23.221135556252392,56.24245922374118,193.42472695481212,4.901395148923516,0.6252098573211378,135.92911408100287,2.822292870523327,7.454315334802483e-10,0.13374669476777692,True,Pass,80.0812087820857,164.0546040990771,6,3,0.12,LITH,CL195,ISO5,10.0,10.0,300.0
abcf0683,L93810,F2,N7,Notch,2025-07-08,RCA,2.0,D337,-66.0,22.0,-0.4049042517700654,2025-07-27,TPR-704,T-C4,PC-1149,23.29580568637264,50.11524629485483,192.92416613258743,4.554927362580403,0.6873421733368177,95.60751329966689,1.5002307713638017,1.9204309675255604e-10,0.11572061116138593,True,Pass,69.57010852370435,161.56505117707798,6,2,0.08,LITH,CL848,ISO5,10.0,10.0,300.0
abcf0683,L93810,F2,N7,Notch,2025-07-08,RCA,2.0,D338,-55.0,22.0,0.22571562827142688,2025-07-14,TPR-439,T-C4,PC-4583,23.519290561490457,54.73146186231466,205.61279935074674,4.781868005126143,0.65907037911999,113.00978228749021,2.5663484609277636,2.7948003778720443e-09,0.11129247274540131,False,Fail,59.23681287847955,158.19859051364824,6,3,0.12,LITH,CL569,ISO5,10.0,10.0,300.0
